"","dist_year","Expulsion_Asian","Expulsion_Black","Expulsion_White","Expulsion_Hispanic","Expulsions_Males","Expulsions_Females","Expulsion_Other"
"37978","72504_2014-15","0","0","0",2,"0","0",0
"37979","72504_2015-16","0","0","0",2,"0","0",0
"37980","72504_2016-17",NA,"*","0",2,"0","0",0
"37981","72512_2011-12","0","0","0",2,"0","0",0
"37982","72512_2012-13","0","0","0",105,"3","0",0
"37983","72512_2013-14","*","0","0",69,"2","0",0
"37984","72512_2014-15","0","0","0",3,"1","0",0
"37985","72512_2015-16","0","0","0",2,"0","0",0
"37986","72512_2016-17","*","0","0",2,"0","0",0
"37987","72520_2011-12","0","0","0",2,"0","0",NA
"37988","72520_2012-13","0","0","0",2,"0","0",0
"37989","72520_2013-14","0","0","0",2,"0","0",0
"37990","72520_2014-15","0","0","0",2,"0","0",NA
"37991","72520_2015-16","0","0","0",2,"0","0",0
"37992","72520_2016-17","0","0","0",2,"0","0",NA
"37993","72538_2011-12","0","0","0",4,"9","1",0
"37994","72538_2012-13","0","0","0",2,"0","0",0
"37995","72538_2013-14","0","0","0",2,"0","0",0
"37996","72538_2014-15","0","0","0",2,"0","0",0
"37997","72538_2015-16","0","0","0",2,"0","0",0
"37998","72538_2016-17","0","0","0",3,"1","0",0
"37999","72546_2011-12","1","2","9",171,"74","16",6
"38000","72546_2012-13","0","3","5",273,"86","17",1
"38001","72546_2013-14","0","1","2",144,"40","14",0
"38002","72546_2014-15","0","5","5",157,"51","22",2
"38003","72546_2015-16","0","2","1",188,"75","14",0
"38004","72546_2016-17","0","0","0",121,"32","7",1
"38005","72553_2011-12","0","0","0",2,"0","0",0
"38006","72553_2012-13","0","0","0",2,"0","0",0
"38007","72553_2013-14","0","0","0",3,"1","0",0
"38008","72553_2014-15","0","0","0",2,"0","0",0
"38009","72553_2015-16","0","0","0",2,"0","0",NA
"38010","72553_2016-17","0","0","0",2,"0","0",NA
"38011","72561_2011-12","0","0","0",69,"2","0",0
"38012","72561_2012-13","0","0","0",3,"1","0",NA
"38013","72561_2013-14","0","1","0",105,"4","1",NA
"38014","72561_2014-15","0","0","1",125,"4","1",0
"38015","72561_2015-16","0","0","0",105,"3","0",NA
"38016","72561_2016-17","0","0","0",181,"8","0",0
"38017","72579_2011-12",NA,NA,"0",2,"0","0",NA
"38018","72579_2012-13",NA,NA,"0",2,"0","0",NA
"38019","72579_2013-14",NA,NA,"0",2,"0","0",NA
"38020","72579_2014-15","*",NA,"0",2,"0","0",NA
"38021","72579_2015-16","*",NA,"0",2,"0","0",NA
"38022","72579_2016-17","*","*","0",2,"0","0",NA
"38023","72587_2011-12","*","*","0",2,"0","0",0
"38024","72587_2012-13","*","*","0",105,"3","0",NA
"38025","72595_2011-12","*","*","1",181,"8","1",NA
"38026","72595_2012-13","*","*","1",141,"6","0",NA
"38027","72603_2011-12","0","0","0",2,"0","0",0
"38028","72603_2012-13","0","0","0",2,"0","0",0
"38029","72603_2013-14","1","1","12",59,"29","4",1
"38030","72603_2014-15","0","2","15",192,"21","7",2
"38031","72603_2015-16","0","0","12",4,"19","6",3
"38032","72603_2016-17","0","0","14",25,"19","7",0
"38033","72611_2011-12","*","*","0",2,"0","0",NA
"38034","72611_2012-13",NA,NA,"0",2,"0","0",NA
"38035","72611_2013-14",NA,"*","0",2,"0","0",NA
"38036","72611_2014-15",NA,NA,"0",2,"0","0",NA
"38037","72611_2015-16",NA,NA,"0",2,"0","0",NA
"38038","72611_2016-17","*",NA,"0",2,"0","0",NA
"38039","72652_2011-12","0","0","16",101,"36","8",NA
"38040","72652_2012-13","0","0","10",70,"25","6",NA
"38041","72652_2013-14","0","1","5",25,"15","3",0
"38042","72652_2014-15","0","1","3",155,"7","3",0
"38043","72652_2015-16","0","0","10",155,"10","7",1
"38044","72652_2016-17","0","0","2",69,"4","0",NA
"38045","72678_2011-12","1","0","1",69,"4","0",0
"38046","72678_2012-13","0","0","1",3,"1","1",0
"38047","72678_2013-14","0","0","1",2,"2","0",1
"38048","72678_2014-15","0","0","0",3,"1","0",0
"38049","72678_2015-16","0","0","0",2,"0","0",0
"38050","72678_2016-17","0","0","0",2,"0","0",0
"38051","72686_2011-12","0","0","0",3,"1","0",NA
"38052","72686_2012-13","*","0","0",2,"0","0",0
"38053","72686_2013-14","*","*","0",69,"2","1",NA
"38054","72686_2014-15","*","*","0",2,"0","0",NA
"38055","72686_2015-16","*","*","0",2,"0","0",NA
"38056","72686_2016-17","*","0","0",3,"1","0",NA
"38057","72694_2011-12","0","6","4",15,"19","2",0
"38058","72694_2012-13","0","0","3",69,"5","0",0
"38059","72694_2013-14","0","0","0",105,"2","1",0
"38060","72694_2014-15","1","0","0",3,"2","0",0
"38061","72694_2015-16","0","0","0",2,"0","0",0
"38062","72694_2016-17","0","0","0",2,"0","0",0
"38063","72702_2011-12","*","*","0",69,"1","1",NA
"38064","72702_2012-13","*","0","3",2,"3","0",0
"38065","72702_2013-14","*","0","0",69,"1","1",NA
"38066","72702_2014-15","*","0","0",2,"0","0",NA
"38067","72702_2015-16","0","0","0",3,"1","0",NA
"38068","72702_2016-17","0","0","0",2,"0","0",NA
"38069","72710_2011-12","0","0","2",33,"12","4",1
"38070","72710_2012-13","0","0","2",168,"8","1",0
"38071","72710_2013-14","0","0","0",69,"1","1",0
"38072","72710_2014-15","0","0","0",2,"0","0",0
"38073","72710_2015-16","0","0","0",125,"3","1",0
"38074","72710_2016-17","0","0","0",181,"7","1",0
"38075","72728_2011-12","*","*","0",2,"0","0",NA
"38076","72728_2012-13","*","*","0",2,"0","0",0
"38077","72728_2013-14","*","*","0",2,"0","0",0
"38078","72728_2014-15","*","*","0",2,"0","0",0
"38079","72728_2015-16","*","*","0",2,"0","0",NA
"38080","72728_2016-17","*","*","0",2,"0","0",NA
"38081","72736_2011-12","3","8","47",116,"84","23",13
"38082","72736_2012-13","4","4","32",94,"65","9",8
"38083","72736_2013-14","2","5","25",53,"48","12",11
"38084","72736_2014-15","0","6","23",74,"41","18",9
"38085","72736_2015-16","0","8","30",15,"48","7",6
"38086","72736_2016-17","2","6","27",74,"47","12",3
"38087","72744_2011-12","0","1","0",2,"1","0",0
"38088","72744_2012-13","0","1","0",2,"1","0",NA
"38089","72744_2013-14","0","0","0",2,"0","0",NA
"38090","72744_2014-15","0","0","0",2,"0","0",NA
"38091","72744_2015-16","0","0","0",2,"0","0",NA
"38092","72744_2016-17","0","0","1",3,"1","1",NA
"38093","72751_2011-12","0","0","0",2,"0","0",NA
"38094","72751_2012-13","0","0","0",2,"0","0",0
"38095","72751_2013-14","0","0","0",2,"0","0",0
"38096","72751_2014-15","0","1","1",2,"1","1",0
"38097","72751_2015-16","0","0","2",2,"1","1",0
"38098","72751_2016-17","0","0","1",2,"1","0",0
"38099","72769_2011-12","0","0","0",2,"0","0",NA
"38100","72769_2012-13","0","1","3",69,"5","1",0
"38101","72769_2013-14","1","1","4",3,"6","1",0
"38102","72769_2014-15","1","0","1",3,"5","0",1
"38103","72769_2015-16","0","1","6",69,"9","1",1
"38104","72769_2016-17","0","1","2",3,"1","3",0
"38105","73361_2011-12","*","*","0",2,"0","0",NA
"38106","73361_2012-13","*","*","0",2,"0","0",NA
"38107","73361_2013-14","*","*","0",2,"0","0",NA
"38108","73361_2014-15","*","*","0",3,"1","0",NA
"38109","73361_2015-16","*","*","0",2,"0","0",0
"38110","73361_2016-17","*","*","0",2,"0","0",0
"38111","73379_2011-12",NA,NA,"0",2,"0","0",NA
"38112","73379_2012-13",NA,NA,"0",2,"0","0",NA
"38113","73379_2013-14",NA,"*","0",2,"0","0",NA
"38114","73379_2014-15",NA,NA,"0",2,"0","0",NA
"38115","73379_2015-16",NA,"*","0",2,"0","0",NA
"38116","73379_2016-17",NA,NA,"0",2,"0","0",NA
"38117","73387_2011-12","2","1","4",181,"12","6",3
"38118","73387_2012-13","0","0","0",2,"0","0",0
"38119","73387_2013-14","0","0","0",3,"4","0",3
"38120","73387_2014-15","1","2","0",3,"4","0",0
"38121","73387_2015-16","0","0","0",69,"2","0",0
"38122","73387_2016-17","1","1","0",2,"2","0",0
"38123","73437_2011-12","0","3","0",3,"3","1",0
"38124","73437_2012-13","0","0","0",3,"0","1",0
"38125","73437_2013-14","0","1","0",155,"6","1",0
"38126","73437_2014-15","0","0","0",2,"0","0",0
"38127","73437_2015-16","0","1","0",125,"5","0",0
"38128","73437_2016-17","0","0","0",3,"1","0",0
"38129","73445_2011-12","0","0","1",53,"18","0",0
"38130","73445_2012-13","0","1","0",49,"15","3",1
"38131","73445_2013-14","0","0","1",33,"13","1",0
"38132","73445_2014-15","0","0","1",64,"17","3",0
"38133","73445_2015-16","1","1","0",181,"9","1",0
"38134","73445_2016-17","0","0","1",168,"8","0",0
"38135","73452_2011-12","0","0","0",2,"0","0",0
"38136","73452_2012-13","0","0","0",2,"0","0",0
"38137","73452_2013-14","0","0","0",2,"0","0",0
"38138","73452_2014-15","0","0","0",2,"0","0",0
"38139","73452_2015-16","0","0","0",3,"1","0",0
"38140","73452_2016-17","0","0","0",25,"10","2",0
"38141","73460_2011-12","0","0","0",2,"0","0",0
"38142","73460_2012-13","0","0","0",2,"0","0",0
"38143","73460_2013-14","0","0","0",2,"0","0",0
"38144","73460_2014-15","0","0","0",2,"0","0",0
"38145","73460_2015-16","0","0","0",2,"0","0",0
"38146","73460_2016-17","0","0","0",3,"1","0",0
"38147","73544_2011-12","*","*","0",2,"0","0",0
"38148","73544_2012-13","*","*","0",2,"0","0",0
"38149","73544_2013-14","0","*","0",2,"0","0",0
"38150","73544_2014-15","0","*","0",2,"0","0",NA
"38151","73544_2015-16","0","*","0",2,"0","0",NA
"38152","73544_2016-17","0","1","0",2,"1","0",0
"38153","73551_2011-12","0","1","17",53,"24","12",1
"38154","73551_2012-13","0","1","5",155,"10","2",0
"38155","73551_2013-14","0","1","0",2,"0","1",0
"38156","73551_2014-15","0","0","1",69,"2","1",0
"38157","73551_2015-16","0","0","0",2,"1","0",1
"38158","73551_2016-17","1","0","2",105,"6","0",0
"38159","73569_2011-12","0","3","7",121,"48","7",7
"38160","73569_2012-13","0","3","3",126,"40","8",2
"38161","73569_2013-14","0","8","5",112,"44","9",6
"38162","73569_2014-15","0","2","4",74,"24","3",0
"38163","73569_2015-16","1","4","4",181,"16","2",1
"38164","73569_2016-17","0","2","4",39,"16","4",0
"38165","73585_2011-12","*","0","0",2,"0","0",NA
"38166","73585_2012-13","*","*","0",2,"0","0",NA
"38167","73585_2013-14","*","0","2",3,"2","3",2
"38168","73585_2014-15","*","0","4",3,"5","0",0
"38169","73585_2015-16","0","1","0",2,"1","0",0
"38170","73585_2016-17","0","0","8",2,"6","3",1
"38171","73593_2011-12",NA,"*","0",2,"0","0",NA
"38172","73593_2012-13",NA,"*","0",2,"0","0",NA
"38173","73593_2013-14",NA,"*","0",2,"0","0",NA
"38174","73593_2014-15",NA,"*","0",2,"0","0",NA
"38175","73593_2015-16",NA,"*","0",2,"0","0",NA
"38176","73593_2016-17","*","*","0",2,"0","0",NA
"38177","73601_2011-12","0","0","0",181,"7","1",0
"38178","73601_2012-13","0","2","1",2,"3","0",0
"38179","73601_2013-14","0","1","0",4,"10","1",0
"38180","73601_2014-15","0","0","0",141,"4","1",0
"38181","73601_2015-16","0","0","1",2,"1","0",0
"38182","73601_2016-17","0","0","2",105,"5","0",0
"38183","73619_2011-12","0","*","0",155,"2","5",1
"38184","73619_2012-13","0","0","1",2,"2","0",0
"38185","73619_2013-14","0","0","0",69,"2","0",0
"38186","73619_2014-15","0","0","0",69,"2","0",0
"38187","73619_2015-16","0","0","0",3,"1","0",0
"38188","73619_2016-17","0","0","4",168,"12","1",2
"38189","73635_2011-12","3","1","14",15,"25","5",1
"38190","73635_2012-13","1","1","8",70,"25","10",5
"38191","73635_2013-14","1","0","27",101,"38","18",0
"38192","73635_2014-15","1","0","14",103,"34","11",1
"38193","73635_2015-16","2","0","17",81,"28","15",2
"38194","73635_2016-17","1","5","14",116,"49","10",3
"38195","73643_2011-12","0","1","0",105,"2","2",0
"38196","73643_2012-13","2","3","9",103,"34","10",1
"38197","73643_2013-14","4","3","10",81,"36","3",0
"38198","73643_2014-15","0","0","0",2,"0","0",0
"38199","73643_2015-16","0","1","0",141,"3","3",0
"38200","73643_2016-17","0","0","0",181,"6","2",0
"38201","73650_2011-12","0","0","0",2,"0","0",0
"38202","73650_2012-13","0","0","0",2,"0","0",0
"38203","73650_2013-14","2","2","6",105,"11","3",1
"38204","73650_2014-15","1","0","5",125,"8","2",0
"38205","73650_2015-16","1","0","3",69,"3","4",1
"38206","73650_2016-17","0","0","0",2,"0","0",0
"38207","73668_2011-12",NA,"*","0",2,"0","0",0
"38208","73668_2012-13",NA,"*","1",2,"3","0",2
"38209","73668_2013-14","*","*","0",2,"1","0",1
"38210","73668_2014-15","*","*","0",2,"0","0",0
"38211","73668_2015-16","*","*","0",2,"0","0",NA
"38212","73668_2016-17","*","*","0",2,"0","0",NA
"38213","73676_2011-12","0","0","0",39,"12","2",NA
"38214","73676_2012-13","0","0","0",39,"15","0",NA
"38215","73676_2013-14","0","0","0",33,"13","0",NA
"38216","73676_2014-15","0","0","0",81,"20","3",NA
"38217","73676_2015-16","*","0","0",101,"25","3",NA
"38218","73676_2016-17","0","0","0",49,"15","1",NA
"38219","73684_2011-12","*","*","0",2,"0","0",NA
"38220","73684_2012-13","*","*","0",2,"0","0",NA
"38221","73684_2013-14",NA,"*","0",2,"0","0",NA
"38222","73684_2014-15","*","*","0",2,"0","0",NA
"38223","73684_2015-16","*",NA,"0",2,"0","0",NA
"38224","73684_2016-17","*",NA,"0",2,"0","0",NA
"38225","73692_2011-12","0","*","0",2,"0","0",0
"38226","73692_2012-13","*","*","0",2,"0","0",0
"38227","73692_2013-14","*","*","0",2,"0","0",0
"38228","73692_2014-15","0","*","0",2,"0","0",0
"38229","73692_2015-16","0","*","0",2,"0","0",0
"38230","73692_2016-17","0","*","0",2,"0","0",0
"38231","73700_2011-12",NA,"*","0",2,"0","0",NA
"38232","73700_2012-13",NA,NA,"0",2,"0","0",NA
"38233","73700_2013-14",NA,NA,"0",2,"0","0",NA
"38234","73700_2014-15",NA,NA,"0",2,"0","0",NA
"38235","73700_2015-16",NA,"*","0",2,"0","0",NA
"38236","73700_2016-17",NA,"*","0",2,"0","0",NA
"38237","73726_2011-12",NA,NA,"0",2,"0","0",NA
"38238","73726_2012-13",NA,NA,"0",2,"0","0",NA
"38239","73726_2013-14",NA,NA,"0",2,"0","0",NA
"38240","73726_2014-15",NA,NA,"0",2,"0","0",NA
"38241","73726_2015-16",NA,NA,"0",2,"0","0",NA
"38242","73726_2016-17",NA,"*","0",2,"0","0",NA
"38243","73742_2011-12","0","3","6",69,"8","3",NA
"38244","73742_2012-13","0","0","16",168,"18","8",NA
"38245","73742_2013-14","0","2","3",125,"11","1",NA
"38246","73742_2014-15","0","0","3",125,"6","2",NA
"38247","73742_2015-16","0","4","10",125,"17","1",NA
"38248","73742_2016-17","0","2","1",155,"8","1",0
"38249","73759_2011-12","0","1","20",94,"38","10",NA
"38250","73759_2012-13","1","1","6",155,"13","1",0
"38251","73759_2013-14","0","1","2",125,"6","1",0
"38252","73759_2014-15","1","1","3",105,"6","5",3
"38253","73759_2015-16","0","0","0",2,"0","0",0
"38254","73759_2016-17","0","0","2",105,"5","2",2
"38255","73783_2011-12","0","*","3",2,"0","4",1
"38256","73783_2012-13","*","0","2",2,"3","0",0
"38257","73783_2013-14","*","0","0",2,"0","0",0
"38258","73783_2014-15","*","0","0",2,"0","0",NA
"38259","73783_2015-16","0","*","0",2,"0","0",NA
"38260","73783_2016-17","0","*","0",3,"1","0",NA
"38261","73791_2011-12","1","2","4",94,"28","7",2
"38262","73791_2012-13","0","1","11",89,"29","7",0
"38263","73791_2013-14","0","0","3",53,"19","3",2
"38264","73791_2014-15","0","1","1",192,"11","0",0
"38265","73791_2015-16","0","0","3",42,"16","2",0
"38266","73791_2016-17","0","0","3",181,"11","0",0
"38267","73809_2011-12","*","0","1",69,"3","0",NA
"38268","73809_2012-13","*","0","0",105,"3","0",NA
"38269","73809_2013-14","*","0","0",192,"9","0",NA
"38270","73809_2014-15","*","*","1",2,"1","0",NA
"38271","73809_2015-16","*","*","0",69,"2","0",NA
"38272","73809_2016-17","*","*","0",3,"1","0",NA
"38273","73825_2011-12","0","0","0",3,"1","0",0
"38274","73825_2012-13","0","0","0",15,"10","1",0
"38275","73825_2013-14","0","0","0",125,"3","1",0
"38276","73825_2014-15","0","0","1",3,"2","0",0
"38277","73825_2015-16","0","0","0",69,"2","0",0
"38278","73825_2016-17","0","0","0",2,"0","0",0
"38279","73833_2011-12","*","*","0",1,"0","0",NA
"38280","73833_2012-13","*",NA,"0",1,"0","0",NA
"38281","73833_2013-14",NA,NA,"0",1,"0","0",NA
"38282","73833_2014-15",NA,NA,"0",1,"0","0",NA
"38283","73833_2015-16",NA,NA,"0",1,"0","0",NA
"38284","73833_2016-17",NA,NA,"0",1,"0","0",NA
"38285","73858_2011-12",NA,"*","0",2,"0","0",NA
"38286","73858_2012-13",NA,"*","0",2,"0","0",NA
"38287","73858_2013-14",NA,"*","0",2,"0","0",NA
"38288","73858_2014-15","*",NA,"0",2,"0","0",NA
"38289","73858_2015-16","*",NA,"0",2,"0","0",NA
"38290","73858_2016-17",NA,NA,"0",2,"0","0",NA
"38291","73866_2011-12","*","*","0",2,"0","0",NA
"38292","73866_2012-13","*","*","0",2,"0","0",NA
"38293","73866_2013-14",NA,"*","0",3,"1","0",NA
"38294","73866_2014-15","*","*","0",2,"0","0",NA
"38295","73866_2015-16",NA,"*","0",2,"0","0",NA
"38296","73866_2016-17",NA,"*","0",2,"0","0",NA
"38297","73874_2011-12","0","0","0",2,"0","0",0
"38298","73874_2012-13","0","0","0",2,"0","0",NA
"38299","73874_2013-14","0","0","0",2,"0","0",NA
"38300","73874_2014-15","0","0","0",2,"0","0",NA
"38301","73874_2015-16","0","0","0",2,"0","0",0
"38302","73874_2016-17","0","0","0",2,"0","0",NA
"38303","73882_2011-12","0","0","0",2,"0","0",0
"38304","73882_2012-13","0","3","10",33,"24","4",2
"38305","73882_2013-14","0","0","3",2,"3","0",0
"38306","73882_2014-15","0","0","4",168,"14","0",3
"38307","73882_2015-16","0","0","5",192,"11","4",1
"38308","73882_2016-17","0","0","3",3,"3","1",0
"38309","73890_2011-12","0","0","0",2,"0","0",0
"38310","73890_2012-13","0","0","0",2,"0","0",0
"38311","73890_2013-14","0","2","1",105,"8","0",2
"38312","73890_2014-15","0","0","0",3,"1","0",0
"38313","73890_2015-16","0","1","0",2,"1","0",0
"38314","73890_2016-17","0","1","0",2,"1","0",0
"38315","73908_2011-12","*","1","0",192,"10","1",NA
"38316","73908_2012-13","*","0","0",3,"1","0",NA
"38317","73908_2013-14","0","0","0",2,"0","0",NA
"38318","73908_2014-15","0","0","0",69,"2","0",0
"38319","73908_2015-16","0","0","0",25,"8","4",NA
"38320","73908_2016-17","0","0","0",15,"10","1",NA
"38321","73916_2011-12","*","*","0",2,"0","0",NA
"38322","73916_2012-13","*","*","0",2,"0","0",NA
"38323","73916_2013-14","*","*","2",2,"1","1",NA
"38324","73916_2014-15","*","*","0",2,"0","0",NA
"38325","73916_2015-16","*","*","2",3,"4","0",NA
"38326","73916_2016-17","*","*","1",2,"2","0",NA
"38327","73924_2011-12","0","0","4",2,"4","0",0
"38328","73924_2012-13","0","0","2",2,"2","0",0
"38329","73924_2013-14","0","0","2",3,"3","0",0
"38330","73924_2014-15","0","0","2",3,"4","1",2
"38331","73924_2015-16","0","0","0",2,"0","0",0
"38332","73924_2016-17","0","0","2",2,"1","2",1
"38333","73932_2011-12","0","*","0",2,"0","0",NA
"38334","73932_2012-13","1","*","0",94,"24","3",NA
"38335","73932_2013-14","0","*","1",53,"13","5",NA
"38336","73932_2014-15","0","*","1",4,"10","1",NA
"38337","73932_2015-16","*","*","0",33,"12","1",NA
"38338","73932_2016-17","*","*","0",141,"4","1",NA
"38339","73940_2011-12","0","0","0",2,"0","0",0
"38340","73940_2012-13","0","0","0",2,"0","0",0
"38341","73940_2013-14","0","0","0",2,"0","0",0
"38342","73940_2014-15","0","0","0",2,"0","0",0
"38343","73940_2015-16","0","0","0",2,"0","0",0
"38344","73940_2016-17","0","0","0",2,"0","0",0
"38345","73957_2011-12","0","6","16",192,"22","9",0
"38346","73957_2012-13","0","4","12",92,"38","6",3
"38347","73957_2013-14","0","4","6",192,"15","6",2
"38348","73957_2014-15","0","2","17",192,"17","12",1
"38349","73957_2015-16","0","5","18",168,"27","4",1
"38350","73957_2016-17","0","6","15",70,"40","5",4
"38351","73965_2011-12","10","28","14",151,"103","19",13
"38352","73965_2012-13","0","15","4",86,"33","12",3
"38353","73965_2013-14","0","25","8",123,"54","22",4
"38354","73965_2014-15","2","18","3",101,"45","8",2
"38355","73965_2015-16","1","15","8",116,"50","17",6
"38356","73965_2016-17","0","16","10",131,"56","14",0
"38357","73973_2011-12","0","0","0",2,"0","0",0
"38358","73973_2012-13","0","0","0",3,"1","0",0
"38359","73973_2013-14","0","0","1",2,"1","0",0
"38360","73973_2014-15","0","0","0",2,"0","0",0
"38361","73973_2015-16","0","6","2",3,"8","2",1
"38362","73973_2016-17","0","2","5",105,"7","3",0
"38363","73981_2011-12","0","0","0",2,"0","0",0
"38364","73981_2012-13","0","0","7",3,"6","3",1
"38365","73981_2013-14","0","0","0",2,"0","0",0
"38366","73981_2014-15","0","0","1",2,"0","1",0
"38367","73981_2015-16","0","0","0",2,"0","0",0
"38368","73981_2016-17","0","0","0",2,"0","0",0
"38369","73999_2011-12","0","0","0",2,"0","0",0
"38370","73999_2012-13","0","0","0",2,"1","0",1
"38371","73999_2013-14","0","0","0",2,"0","0",NA
"38372","73999_2014-15","0","0","3",15,"11","3",NA
"38373","73999_2015-16","0","0","1",141,"6","2",NA
"38374","73999_2016-17","0","1","1",69,"4","0",NA
"38375","75002_2011-12","0","0","0",2,"0","0",0
"38376","75002_2012-13","0","0","0",2,"0","0",0
"38377","75002_2013-14","0","0","2",2,"2","0",0
"38378","75002_2014-15","0","0","0",2,"0","0",0
"38379","75002_2015-16","0","0","0",2,"0","0",0
"38380","75002_2016-17","0","0","0",2,"0","0",0
"38381","75010_2011-12",NA,NA,"0",2,"0","0",NA
"38382","75010_2012-13",NA,NA,"0",2,"0","0",NA
"38383","75010_2013-14","*",NA,"0",2,"0","0",NA
"38384","75010_2014-15","*",NA,"0",2,"0","0",NA
"38385","75010_2015-16","*",NA,"0",2,"0","0",NA
"38386","75010_2016-17","*","0","0",2,"0","0",NA
"38387","75028_2011-12","*","*","0",2,"0","0",0
"38388","75028_2012-13","*","*","2",2,"3","0",1
"38389","75028_2013-14","0","*","0",2,"0","0",NA
"38390","75028_2014-15","0",NA,"0",2,"0","0",NA
"38391","75028_2015-16","0",NA,"0",2,"0","0",NA
"38392","75028_2016-17","0",NA,"0",2,"0","0",NA
"38393","75036_2011-12","*","0","2",2,"1","1",0
"38394","75036_2012-13","*","*","0",2,"0","0",NA
"38395","75036_2013-14","*","*","0",2,"0","0",NA
"38396","75036_2014-15","*","*","0",2,"0","0",NA
"38397","75036_2015-16","*","0","0",2,"0","0",NA
"38398","75036_2016-17","*","*","0",2,"0","0",0
"38399","75044_2011-12","2","23","41",158,"102","32",6
"38400","75044_2012-13","0","16","7",110,"39","16",0
"38401","75044_2013-14","0","19","20",121,"56","23",2
"38402","75044_2014-15","0","15","33",144,"79","23",3
"38403","75044_2015-16","1","19","17",133,"70","14",2
"38404","75044_2016-17","0","15","17",157,"78","24",9
"38405","75051_2011-12","0","0","0",2,"0","0",0
"38406","75051_2012-13","0","0","0",2,"0","0",0
"38407","75051_2013-14","0","0","0",2,"0","0",0
"38408","75051_2014-15","0","0","0",2,"0","0",0
"38409","75051_2015-16","0","0","0",2,"0","0",0
"38410","75051_2016-17","0","0","0",2,"0","0",0
"38411","75069_2011-12","0","3","2",141,"7","3",0
"38412","75069_2012-13","0","2","1",168,"6","4",0
"38413","75069_2013-14","0","0","0",2,"0","0",0
"38414","75069_2014-15","0","0","0",2,"0","0",0
"38415","75069_2015-16","0","2","2",2,"3","1",0
"38416","75069_2016-17","0","0","0",2,"0","0",0
