"","dist_year","Expulsion_Female","Expulsion_Male","Expulsion_Total","Expulsion_Asian","Expulsion_Black","Expulsion_Hispanic","Expulsion_White","Expulsion_Other"
"5155","10025_2016-17",NA,0,NA,0,0,0,0,NA
"5156","10033_2016-17",0,0,0,0,NA,0,0,NA
"5157","10041_2016-17",0,0,0,0,0,0,0,NA
"5158","10058_2016-17",0,0,0,NA,0,0,0,NA
"5159","10066_2016-17",NA,0,0,0,0,0,NA,NA
"5160","10074_2016-17",0,0,0,0,0,0,0,0
"5161","10082_2016-17",0,0,0,0,NA,0,0,NA
"5162","10090_2016-17",0,0,0,0,0,0,0,NA
"5163","10108_2016-17",0,0,0,0,0,0,0,NA
"5164","10116_2016-17",0,0,0,NA,NA,0,0,NA
"5165","10124_2016-17",0,0,0,0,NA,0,0,NA
"5166","10132_2016-17",0,0,0,NA,NA,0,0,NA
"5167","10140_2016-17",0,0,0,NA,0,0,0,NA
"5168","10157_2016-17",2,1,3,0,0,3,0,0
"5169","10165_2016-17",0,0,0,0,0,0,0,NA
"5170","10173_2016-17",NA,0,0,NA,0,0,0,NA
"5171","10181_2016-17",0,0,0,0,NA,NA,0,NA
"5172","10199_2016-17",1,3,4,0,0,4,0,0
"5173","10207_2016-17",0,0,0,NA,0,0,0,NA
"5174","10215_2016-17",0,0,0,0,0,0,0,NA
"5175","10223_2016-17",0,0,0,0,0,NA,0,NA
"5176","10231_2016-17",0,0,0,0,NA,0,0,NA
"5177","10249_2016-17",0,0,0,0,0,0,0,NA
"5178","10256_2016-17",0,0,0,0,NA,0,0,NA
"5179","10264_2016-17",0,0,0,0,0,0,0,NA
"5180","10272_2016-17",0,0,0,0,0,0,0,NA
"5181","10280_2016-17",0,0,0,NA,0,0,0,NA
"5182","10298_2016-17",0,1,1,0,0,0,0,1
"5183","10306_2016-17",0,0,0,0,0,0,0,0
"5184","10314_2016-17",0,0,0,0,0,0,0,NA
"5185","10322_2016-17",NA,0,0,0,NA,NA,0,NA
"5186","10330_2016-17",0,2,2,0,1,0,1,0
"5187","10348_2016-17",0,1,1,0,0,1,0,0
"5188","10355_2016-17",0,1,1,NA,0,1,NA,0
"5189","10363_2016-17",0,1,1,0,0,0,1,0
"5190","10371_2016-17",0,1,1,0,0,1,0,0
"5191","10389_2016-17",0,0,0,0,0,0,0,0
"5192","10397_2016-17",0,1,1,1,0,0,0,0
"5193","10405_2016-17",0,0,0,NA,0,0,0,NA
"5194","10413_2016-17",0,0,0,0,0,0,0,NA
"5195","10421_2016-17",0,0,0,NA,0,0,0,NA
"5196","10439_2016-17",0,2,2,0,0,2,0,0
"5197","10447_2016-17",0,0,0,0,0,0,0,NA
"5198","10454_2016-17",0,0,0,NA,0,0,0,NA
"5199","10470_2016-17",0,0,0,NA,NA,0,0,NA
"5200","10488_2016-17",0,0,0,0,0,0,0,NA
"5201","10496_2016-17",0,0,0,0,0,0,0,NA
"5202","10504_2016-17",0,0,0,0,0,0,0,0
"5203","10512_2016-17",0,0,0,0,0,0,0,NA
"5204","10520_2016-17",0,0,0,NA,NA,0,0,NA
"5205","10538_2016-17",0,0,0,NA,0,0,0,NA
"5206","10546_2016-17",0,0,0,0,0,0,0,NA
"5207","10553_2016-17",0,0,0,NA,NA,0,0,NA
"5208","10561_2016-17",0,0,0,0,0,0,0,NA
"5209","10579_2016-17",0,0,0,0,0,0,0,NA
"5210","10587_2016-17",0,0,0,0,0,0,0,NA
"5211","31609_2016-17",0,0,0,NA,NA,0,0,NA
"5212","31617_2016-17",0,0,0,0,0,0,0,NA
"5213","31625_2016-17",0,0,0,NA,0,0,0,NA
"5214","32276_2016-17",0,0,0,0,0,0,0,NA
"5215","61119_2016-17",0,1,1,0,1,0,0,0
"5216","61127_2016-17",0,0,0,0,0,0,0,NA
"5217","61143_2016-17",1,9,10,0,8,0,1,1
"5218","61150_2016-17",0,3,3,0,0,2,0,1
"5219","61168_2016-17",0,0,0,0,0,0,0,NA
"5220","61176_2016-17",0,13,13,2,1,3,5,2
"5221","61192_2016-17",6,21,27,0,6,17,2,2
"5222","61200_2016-17",0,6,6,0,0,4,1,1
"5223","61218_2016-17",0,NA,0,0,0,NA,NA,NA
"5224","61234_2016-17",0,1,1,0,0,1,0,NA
"5225","61242_2016-17",2,14,16,2,4,3,1,NA
"5226","61259_2016-17",22,27,49,1,30,16,1,1
"5227","61275_2016-17",0,0,0,0,0,0,0,NA
"5228","61291_2016-17",2,6,8,0,5,3,0,0
"5229","61309_2016-17",2,6,8,0,3,5,0,0
"5230","61333_2016-17",0,0,0,0,0,NA,0,NA
"5231","61382_2016-17",0,0,0,NA,0,0,0,NA
"5232","61408_2016-17",0,0,0,0,0,0,0,NA
"5233","61424_2016-17",10,32,42,1,3,14,18,6
"5234","61432_2016-17",0,1,1,NA,NA,1,0,NA
"5235","61440_2016-17",0,0,0,0,NA,0,0,0
"5236","61457_2016-17",0,0,0,NA,NA,0,0,NA
"5237","61499_2016-17",0,0,0,0,0,0,0,NA
"5238","61507_2016-17",2,6,8,0,0,1,5,NA
"5239","61515_2016-17",13,44,57,2,4,16,28,NA
"5240","61523_2016-17",0,0,0,0,0,0,0,NA
"5241","61531_2016-17",3,12,15,0,1,1,12,NA
"5242","61549_2016-17",0,0,0,0,0,0,0,NA
"5243","61556_2016-17",0,0,0,NA,0,0,0,NA
"5244","61564_2016-17",1,4,5,0,0,1,4,NA
"5245","61572_2016-17",0,0,0,0,NA,0,0,NA
"5246","61580_2016-17",0,0,0,NA,NA,0,0,NA
"5247","61598_2016-17",0,0,0,0,NA,0,0,NA
"5248","61606_2016-17",0,0,0,NA,0,0,0,NA
"5249","61614_2016-17",0,1,1,1,0,0,0,NA
"5250","61622_2016-17",0,1,1,0,NA,0,1,NA
"5251","61630_2016-17",0,0,0,0,0,0,0,NA
"5252","61648_2016-17",6,7,13,0,8,3,1,1
"5253","61655_2016-17",1,1,2,0,1,1,0,0
"5254","61663_2016-17",0,0,0,0,0,0,0,NA
"5255","61671_2016-17",0,0,0,NA,NA,NA,0,0
"5256","61697_2016-17",3,4,7,0,6,1,0,NA
"5257","61705_2016-17",0,0,0,0,NA,0,0,NA
"5258","61713_2016-17",0,0,0,0,0,0,0,NA
"5259","61721_2016-17",4,14,18,0,6,9,3,NA
"5260","61739_2016-17",5,1,6,1,1,0,4,0
"5261","61747_2016-17",0,0,0,0,0,0,0,NA
"5262","61754_2016-17",1,11,12,0,1,6,3,2
"5263","61762_2016-17",1,5,6,0,1,4,1,NA
"5264","61770_2016-17",0,0,0,0,0,0,0,NA
"5265","61788_2016-17",2,0,2,0,1,0,1,0
"5266","61796_2016-17",0,0,0,0,0,0,0,0
"5267","61804_2016-17",0,2,2,0,0,1,1,0
"5268","61812_2016-17",0,1,1,0,0,0,1,NA
"5269","61820_2016-17",0,0,0,0,0,0,0,NA
"5270","61838_2016-17",0,0,0,0,0,0,0,NA
"5271","61846_2016-17",0,0,0,0,0,0,0,NA
"5272","61853_2016-17",5,16,21,0,0,4,14,NA
"5273","61879_2016-17",0,0,0,NA,NA,0,0,NA
"5274","61887_2016-17",0,0,0,NA,NA,0,0,NA
"5275","61895_2016-17",0,NA,0,0,0,NA,0,NA
"5276","61903_2016-17",1,0,1,0,0,0,0,1
"5277","61911_2016-17",0,0,0,NA,0,0,0,NA
"5278","61929_2016-17",0,0,0,NA,NA,0,0,NA
"5279","61945_2016-17",0,4,4,NA,NA,1,3,NA
"5280","61952_2016-17",0,0,0,NA,NA,0,0,NA
"5281","61960_2016-17",0,0,0,NA,0,0,0,NA
"5282","61978_2016-17",0,3,3,0,0,1,1,NA
"5283","61986_2016-17",NA,NA,0,0,0,NA,0,0
"5284","61994_2016-17",0,0,0,NA,0,0,0,NA
"5285","62026_2016-17",0,0,0,0,0,0,0,NA
"5286","62042_2016-17",0,0,0,NA,0,0,NA,0
"5287","62109_2016-17",0,0,0,NA,0,0,0,NA
"5288","62117_2016-17",10,24,34,2,2,23,6,1
"5289","62125_2016-17",4,18,22,0,0,19,3,NA
"5290","62158_2016-17",2,3,5,0,0,5,0,NA
"5291","62166_2016-17",50,117,167,1,53,104,6,3
"5292","62240_2016-17",0,0,0,0,NA,0,0,NA
"5293","62257_2016-17",0,3,3,0,NA,3,0,NA
"5294","62265_2016-17",1,5,6,0,0,6,0,NA
"5295","62281_2016-17",0,2,2,NA,0,2,0,NA
"5296","62323_2016-17",0,0,0,NA,NA,0,NA,0
"5297","62331_2016-17",0,0,0,0,0,0,0,NA
"5298","62356_2016-17",0,0,0,0,NA,0,0,NA
"5299","62364_2016-17",0,0,0,0,NA,0,0,NA
"5300","62372_2016-17",0,0,0,0,NA,NA,0,NA
"5301","62380_2016-17",0,0,0,0,0,0,0,NA
"5302","62414_2016-17",4,9,13,0,0,12,1,0
"5303","62430_2016-17",3,12,15,0,0,15,0,NA
"5304","62513_2016-17",0,0,0,NA,NA,0,0,NA
"5305","62539_2016-17",0,1,1,0,0,1,0,NA
"5306","62547_2016-17",0,0,0,0,0,0,0,NA
"5307","62554_2016-17",0,0,0,NA,0,0,0,NA
"5308","62596_2016-17",0,0,0,0,NA,0,0,NA
"5309","62638_2016-17",0,0,0,NA,0,0,0,NA
"5310","62646_2016-17",0,0,0,0,NA,0,0,0
"5311","62653_2016-17",0,0,0,0,0,NA,0,NA
"5312","62661_2016-17",0,0,0,0,0,0,0,NA
"5313","62679_2016-17",0,0,0,0,0,0,0,NA
"5314","62687_2016-17",0,0,0,0,0,0,0,NA
"5315","62695_2016-17",NA,0,0,0,0,NA,NA,NA
"5316","62703_2016-17",0,0,0,0,NA,0,0,0
"5317","62729_2016-17",0,0,0,0,0,NA,0,NA
"5318","62737_2016-17",0,0,0,0,0,0,0,NA
"5319","62745_2016-17",0,0,0,0,NA,0,0,NA
"5320","62810_2016-17",1,6,7,0,NA,1,5,NA
"5321","62828_2016-17",0,0,0,NA,NA,0,0,NA
"5322","62836_2016-17",0,0,0,0,NA,NA,0,NA
"5323","62851_2016-17",0,NA,0,0,0,0,0,NA
"5324","62885_2016-17",0,0,0,NA,0,0,0,NA
"5325","62893_2016-17",0,0,0,0,NA,0,0,NA
"5326","62919_2016-17",0,0,0,NA,0,NA,0,NA
"5327","62927_2016-17",0,0,0,NA,NA,0,0,NA
"5328","62935_2016-17",NA,NA,0,0,NA,NA,NA,NA
"5329","62950_2016-17",0,1,1,0,0,0,1,NA
"5330","62968_2016-17",0,0,0,0,0,0,0,NA
"5331","62976_2016-17",0,0,0,NA,NA,0,0,NA
"5332","62984_2016-17",0,0,0,NA,NA,NA,0,NA
"5333","63008_2016-17",0,0,0,0,NA,0,0,NA
"5334","63024_2016-17",0,0,0,NA,0,0,0,NA
"5335","63032_2016-17",0,0,0,0,NA,0,0,NA
"5336","63040_2016-17",0,0,0,NA,NA,0,0,NA
"5337","63057_2016-17",0,0,0,NA,0,0,0,0
"5338","63073_2016-17",0,0,0,0,0,0,0,NA
"5339","63081_2016-17",3,7,10,NA,0,10,0,NA
"5340","63099_2016-17",2,3,5,0,NA,5,0,NA
"5341","63107_2016-17",0,2,2,NA,0,2,0,NA
"5342","63115_2016-17",0,0,0,0,0,0,0,NA
"5343","63123_2016-17",0,3,3,0,0,3,0,NA
"5344","63131_2016-17",0,0,0,0,0,0,0,NA
"5345","63149_2016-17",2,2,4,NA,NA,4,0,NA
"5346","63164_2016-17",1,4,5,0,0,5,0,NA
"5347","63172_2016-17",0,0,0,NA,0,0,0,NA
"5348","63180_2016-17",0,2,2,0,NA,2,0,NA
"5349","63198_2016-17",0,0,0,0,NA,0,0,NA
"5350","63206_2016-17",0,0,0,0,NA,0,0,NA
"5351","63214_2016-17",2,13,15,0,NA,8,2,NA
"5352","63222_2016-17",0,0,0,0,NA,0,0,NA
"5353","63230_2016-17",0,0,0,0,NA,0,0,0
"5354","63248_2016-17",0,1,1,NA,0,0,1,NA
"5355","63271_2016-17",0,0,0,0,NA,NA,0,NA
"5356","63289_2016-17",0,0,0,NA,NA,0,0,NA
"5357","63297_2016-17",0,0,0,0,0,0,0,NA
"5358","63305_2016-17",0,0,0,NA,0,0,0,NA
"5359","63313_2016-17",4,6,10,NA,0,10,0,NA
"5360","63321_2016-17",15,33,48,0,8,35,4,1
"5361","63339_2016-17",0,0,0,NA,0,0,0,NA
"5362","63347_2016-17",0,0,0,0,0,0,0,0
"5363","63354_2016-17",NA,NA,0,0,0,NA,NA,0
"5364","63362_2016-17",0,1,1,0,0,1,0,0
"5365","63370_2016-17",0,0,0,NA,NA,0,0,NA
"5366","63388_2016-17",0,0,0,0,0,NA,0,NA
"5367","63404_2016-17",0,0,0,0,0,0,0,NA
"5368","63412_2016-17",0,18,18,1,0,16,0,NA
"5369","63420_2016-17",0,0,0,0,0,0,NA,0
"5370","63438_2016-17",1,2,3,NA,0,2,1,0
"5371","63446_2016-17",0,1,1,0,NA,0,1,NA
"5372","63461_2016-17",0,0,0,0,0,0,0,NA
"5373","63479_2016-17",1,3,4,1,0,3,0,NA
"5374","63487_2016-17",0,0,0,NA,0,0,0,0
"5375","63503_2016-17",0,0,0,0,0,0,0,NA
"5376","63529_2016-17",4,22,26,0,6,14,6,0
"5377","63545_2016-17",0,0,0,NA,0,0,0,NA
"5378","63552_2016-17",0,0,0,0,0,0,0,NA
"5379","63560_2016-17",0,0,0,NA,NA,0,0,NA
"5380","63578_2016-17",0,0,0,0,0,0,0,NA
"5381","63586_2016-17",0,0,0,0,0,NA,0,NA
"5382","63594_2016-17",0,0,0,NA,NA,0,NA,NA
"5383","63610_2016-17",0,0,0,NA,0,0,0,0
"5384","63628_2016-17",0,0,0,0,0,0,0,0
"5385","63651_2016-17",0,0,0,0,0,0,0,NA
"5386","63669_2016-17",0,0,0,0,0,NA,0,NA
"5387","63677_2016-17",7,16,23,0,12,4,6,NA
"5388","63685_2016-17",1,1,2,0,0,1,1,0
"5389","63693_2016-17",1,3,4,0,0,1,3,NA
"5390","63719_2016-17",0,0,0,NA,0,0,NA,NA
"5391","63750_2016-17",0,0,0,0,0,0,0,NA
"5392","63768_2016-17",0,0,0,0,NA,0,NA,NA
"5393","63776_2016-17",1,0,1,0,0,1,0,0
"5394","63784_2016-17",0,0,0,NA,0,0,0,NA
"5395","63792_2016-17",0,0,0,0,0,0,0,0
"5396","63800_2016-17",0,0,0,0,0,0,0,NA
"5397","63818_2016-17",1,0,1,NA,NA,0,0,NA
"5398","63826_2016-17",0,2,2,0,0,1,1,NA
"5399","63834_2016-17",0,0,0,0,0,0,NA,NA
"5400","63842_2016-17",0,0,0,0,0,0,0,NA
"5401","63859_2016-17",0,0,0,NA,0,0,0,NA
"5402","63875_2016-17",1,2,3,0,1,1,0,NA
"5403","63883_2016-17",0,7,7,0,0,3,1,3
"5404","63891_2016-17",3,15,18,0,2,16,0,NA
"5405","63917_2016-17",7,17,24,0,1,21,1,NA
"5406","63925_2016-17",5,19,24,0,4,18,2,NA
"5407","63933_2016-17",0,0,0,0,NA,0,0,NA
"5408","63941_2016-17",0,0,0,NA,NA,0,0,NA
"5409","63958_2016-17",0,0,0,NA,0,0,0,NA
"5410","63966_2016-17",0,0,0,0,0,0,0,NA
"5411","63974_2016-17",6,15,21,0,1,17,3,NA
"5412","63982_2016-17",3,27,30,0,0,18,5,NA
"5413","63990_2016-17",0,0,0,0,0,0,0,0
"5414","64014_2016-17",0,3,3,NA,0,2,0,NA
"5415","64022_2016-17",6,10,16,0,0,7,5,NA
"5416","64030_2016-17",2,1,3,0,0,2,1,NA
"5417","64048_2016-17",1,0,1,NA,0,0,1,0
"5418","64055_2016-17",1,0,1,NA,NA,0,0,NA
"5419","64089_2016-17",0,0,0,0,0,0,0,0
"5420","64105_2016-17",0,0,0,NA,NA,0,0,NA
"5421","64113_2016-17",0,1,1,NA,NA,0,1,NA
"5422","64139_2016-17",0,0,0,NA,0,0,0,NA
"5423","64162_2016-17",0,0,0,NA,NA,0,0,NA
"5424","64170_2016-17",0,0,0,0,0,0,0,NA
"5425","64188_2016-17",0,0,0,NA,NA,0,0,NA
"5426","64196_2016-17",0,0,0,0,0,0,0,NA
"5427","64204_2016-17",0,0,0,NA,NA,0,0,NA
"5428","64212_2016-17",0,0,0,0,0,0,0,0
"5429","64246_2016-17",19,85,104,0,46,45,4,9
"5430","64261_2016-17",0,0,0,0,0,0,0,NA
"5431","64279_2016-17",1,0,1,0,0,1,0,NA
"5432","64287_2016-17",0,1,1,0,0,1,0,0
"5433","64295_2016-17",0,0,0,0,0,0,0,NA
"5434","64303_2016-17",4,13,17,0,1,15,1,0
"5435","64311_2016-17",0,2,2,0,0,0,2,NA
"5436","64329_2016-17",4,11,15,0,1,8,2,4
"5437","64337_2016-17",0,4,4,0,0,2,2,0
"5438","64345_2016-17",0,0,0,0,0,0,0,NA
"5439","64352_2016-17",1,9,10,0,5,4,0,1
"5440","64378_2016-17",0,0,0,0,0,0,0,0
"5441","64394_2016-17",0,0,0,0,0,0,0,0
"5442","64436_2016-17",0,0,0,0,0,0,0,0
"5443","64444_2016-17",0,0,0,0,0,0,0,NA
"5444","64451_2016-17",0,7,7,0,0,7,0,NA
"5445","64469_2016-17",0,0,0,0,0,0,0,0
"5446","64477_2016-17",0,3,3,0,1,2,0,NA
"5447","64485_2016-17",0,0,0,0,0,0,0,0
"5448","64501_2016-17",0,0,0,0,0,0,0,NA
"5449","64519_2016-17",0,0,0,0,0,0,0,NA
"5450","64527_2016-17",1,3,4,0,0,4,0,NA
"5451","64535_2016-17",0,0,0,0,0,0,0,0
"5452","64550_2016-17",0,0,0,0,0,0,0,NA
"5453","64568_2016-17",0,1,1,0,0,0,0,NA
"5454","64576_2016-17",0,5,5,0,0,2,2,1
"5455","64584_2016-17",0,0,0,0,0,0,0,NA
"5456","64592_2016-17",0,0,0,0,0,0,0,0
"5457","64600_2016-17",0,0,0,0,NA,0,0,NA
"5458","64626_2016-17",0,0,0,NA,NA,0,0,NA
"5459","64634_2016-17",0,0,0,0,0,0,0,0
"5460","64642_2016-17",0,0,0,NA,0,0,0,NA
"5461","64659_2016-17",0,0,0,0,0,0,0,NA
"5462","64667_2016-17",18,32,50,1,34,11,3,1
"5463","64683_2016-17",0,1,1,0,1,0,0,0
"5464","64691_2016-17",0,0,0,0,0,0,0,NA
"5465","64709_2016-17",1,0,1,0,0,1,0,NA
"5466","64717_2016-17",0,0,0,0,0,0,0,0
"5467","64725_2016-17",3,22,25,2,3,17,1,2
"5468","64733_2016-17",31,94,125,2,14,103,5,1
"5469","64758_2016-17",0,2,2,NA,NA,2,0,NA
"5470","64766_2016-17",0,0,0,0,0,0,0,NA
"5471","64774_2016-17",0,0,0,0,0,0,0,NA
"5472","64790_2016-17",0,0,0,0,0,0,0,0
"5473","64808_2016-17",0,0,0,0,0,0,0,0
"5474","64816_2016-17",0,0,0,0,0,0,NA,NA
"5475","64832_2016-17",0,0,0,0,0,0,0,NA
"5476","64840_2016-17",1,1,2,0,0,2,0,0
"5477","64857_2016-17",1,14,15,0,6,9,0,0
"5478","64865_2016-17",0,0,0,0,0,0,0,NA
"5479","64873_2016-17",0,12,12,0,2,9,0,1
"5480","64881_2016-17",0,0,0,0,0,0,0,0
"5481","64907_2016-17",1,8,9,0,0,9,0,0
"5482","64931_2016-17",0,0,0,0,NA,0,0,NA
"5483","64964_2016-17",0,0,0,0,0,0,0,NA
"5484","64980_2016-17",0,1,1,0,0,0,1,0
"5485","64998_2016-17",0,0,0,0,0,0,0,0
"5486","65029_2016-17",1,1,2,0,0,2,0,NA
"5487","65037_2016-17",0,0,0,0,0,0,0,NA
"5488","65045_2016-17",0,0,0,0,0,0,0,NA
"5489","65052_2016-17",0,0,0,0,0,0,0,NA
"5490","65060_2016-17",2,19,21,1,1,12,5,2
"5491","65078_2016-17",1,3,4,0,0,4,NA,NA
"5492","65094_2016-17",1,4,5,0,0,5,0,0
"5493","65102_2016-17",0,0,0,0,0,0,0,0
"5494","65110_2016-17",0,0,0,0,0,0,0,NA
"5495","65128_2016-17",6,24,30,0,0,28,2,0
"5496","65136_2016-17",1,11,12,0,2,7,3,0
"5497","65151_2016-17",0,0,0,NA,0,0,0,NA
"5498","65177_2016-17",0,0,0,NA,0,0,0,NA
"5499","65185_2016-17",0,0,0,0,NA,0,0,NA
"5500","65193_2016-17",0,4,4,0,0,3,1,NA
"5501","65201_2016-17",0,0,0,0,0,0,0,NA
"5502","65243_2016-17",10,28,38,0,0,36,2,0
"5503","65276_2016-17",0,0,0,NA,0,0,0,NA
"5504","65300_2016-17",0,0,0,NA,NA,0,0,NA
"5505","65318_2016-17",0,0,0,0,0,0,0,NA
"5506","65334_2016-17",0,0,0,0,0,0,0,NA
"5507","65342_2016-17",NA,NA,0,0,0,NA,NA,NA
"5508","65359_2016-17",0,0,0,NA,NA,0,0,NA
"5509","65367_2016-17",0,0,0,0,NA,0,0,NA
"5510","65391_2016-17",0,1,1,0,0,0,1,NA
"5511","65409_2016-17",0,0,0,NA,0,0,0,NA
"5512","65417_2016-17",1,2,3,0,0,0,3,0
"5513","65425_2016-17",0,0,0,0,0,0,0,NA
"5514","65433_2016-17",0,0,0,NA,0,0,0,NA
"5515","65458_2016-17",0,0,0,0,0,0,0,0
"5516","65466_2016-17",0,0,0,0,0,0,0,NA
"5517","65474_2016-17",0,0,0,0,0,0,0,NA
"5518","65482_2016-17",0,0,0,0,0,0,0,0
"5519","65532_2016-17",0,0,0,0,0,0,0,0
"5520","65540_2016-17",1,2,3,NA,NA,3,0,NA
"5521","65557_2016-17",0,0,0,0,0,0,0,0
"5522","65565_2016-17",0,0,0,0,0,0,0,NA
"5523","65573_2016-17",0,0,0,0,0,0,0,0
"5524","65581_2016-17",0,0,0,0,NA,0,0,NA
"5525","65599_2016-17",0,1,1,NA,0,1,0,NA
"5526","65607_2016-17",0,0,0,0,0,0,0,NA
"5527","65615_2016-17",7,10,17,0,0,6,8,NA
"5528","65623_2016-17",0,0,0,0,0,0,0,NA
"5529","65631_2016-17",0,4,4,0,1,3,0,NA
"5530","65649_2016-17",0,0,0,0,NA,0,0,NA
"5531","65680_2016-17",0,0,0,NA,0,0,0,NA
"5532","65698_2016-17",0,1,1,0,0,0,1,NA
"5533","65722_2016-17",0,1,1,NA,NA,1,0,NA
"5534","65748_2016-17",0,0,0,0,0,0,0,NA
"5535","65755_2016-17",5,15,20,0,3,16,0,1
"5536","65763_2016-17",0,0,0,0,NA,0,0,NA
"5537","65771_2016-17",2,10,12,1,2,6,3,0
"5538","65789_2016-17",11,44,55,2,6,40,5,2
"5539","65813_2016-17",0,0,0,0,0,0,0,NA
"5540","65821_2016-17",0,0,0,NA,0,0,0,NA
"5541","65839_2016-17",0,0,0,0,NA,0,0,NA
"5542","65862_2016-17",1,5,6,0,2,3,0,1
"5543","65870_2016-17",1,3,4,0,1,3,0,NA
"5544","65896_2016-17",0,1,1,NA,0,0,1,NA
"5545","65961_2016-17",0,0,0,0,0,0,0,NA
"5546","65979_2016-17",0,0,0,NA,0,0,0,NA
"5547","65987_2016-17",1,0,1,0,NA,0,1,NA
"5548","65995_2016-17",0,0,0,0,0,0,NA,0
"5549","66027_2016-17",0,0,0,NA,0,0,NA,NA
"5550","66035_2016-17",0,2,2,NA,NA,2,0,NA
"5551","66050_2016-17",0,4,4,0,NA,3,0,NA
"5552","66068_2016-17",0,0,0,NA,0,0,0,NA
"5553","66076_2016-17",0,0,0,0,0,0,0,NA
"5554","66084_2016-17",0,0,0,NA,0,0,0,NA
"5555","66092_2016-17",1,4,5,0,2,2,1,0
"5556","66134_2016-17",0,0,0,0,0,0,0,NA
"5557","66142_2016-17",0,0,0,0,0,0,0,NA
"5558","66159_2016-17",7,29,36,0,0,35,1,0
"5559","66167_2016-17",0,0,0,0,0,0,0,NA
"5560","66175_2016-17",0,0,0,0,0,0,NA,NA
"5561","66183_2016-17",0,0,0,0,0,0,0,NA
"5562","66191_2016-17",0,0,0,0,0,0,0,NA
"5563","66225_2016-17",0,0,0,0,NA,0,0,NA
"5564","66233_2016-17",0,0,0,0,NA,0,0,NA
"5565","66241_2016-17",0,0,0,NA,0,0,0,NA
"5566","66258_2016-17",0,0,0,NA,NA,0,0,NA
"5567","66266_2016-17",1,13,14,0,3,8,1,2
"5568","66282_2016-17",0,0,0,0,0,0,0,NA
"5569","66290_2016-17",0,0,0,0,NA,0,0,NA
"5570","66316_2016-17",0,0,0,NA,0,0,0,NA
"5571","66324_2016-17",0,0,0,0,0,0,0,NA
"5572","66332_2016-17",1,6,7,0,0,1,5,NA
"5573","66340_2016-17",1,0,1,NA,NA,0,1,NA
"5574","66357_2016-17",0,0,0,0,0,0,0,NA
"5575","66373_2016-17",0,0,0,NA,NA,0,0,NA
"5576","66407_2016-17",0,0,0,NA,NA,0,0,NA
"5577","66415_2016-17",0,0,0,0,0,0,0,0
"5578","66423_2016-17",0,0,0,0,0,0,0,0
"5579","66431_2016-17",0,1,1,0,0,1,0,NA
"5580","66449_2016-17",1,7,8,0,1,5,2,NA
"5581","66456_2016-17",0,5,5,0,0,5,0,0
"5582","66464_2016-17",8,34,42,0,1,26,13,2
"5583","66472_2016-17",0,0,0,0,0,0,0,NA
"5584","66480_2016-17",0,0,0,0,0,0,0,NA
"5585","66498_2016-17",0,0,0,0,0,0,0,0
"5586","66506_2016-17",1,0,1,0,0,0,1,0
"5587","66514_2016-17",4,18,22,3,2,14,2,1
"5588","66522_2016-17",2,14,16,4,1,11,0,0
"5589","66530_2016-17",0,0,0,0,0,0,0,0
"5590","66548_2016-17",2,9,11,1,0,5,5,0
"5591","66555_2016-17",0,0,0,0,0,0,0,NA
"5592","66563_2016-17",0,0,0,0,0,0,0,NA
"5593","66589_2016-17",0,0,0,0,0,0,0,NA
"5594","66597_2016-17",0,1,1,0,0,0,1,0
"5595","66613_2016-17",0,1,1,0,0,0,1,0
"5596","66621_2016-17",0,3,3,0,0,3,0,0
"5597","66647_2016-17",2,10,12,1,1,7,3,0
"5598","66670_2016-17",5,25,30,0,1,27,1,1
"5599","66696_2016-17",0,0,0,0,0,0,0,NA
"5600","66746_2016-17",0,1,1,0,0,0,1,0
"5601","66761_2016-17",0,0,0,NA,NA,0,0,NA
"5602","66779_2016-17",0,0,0,NA,0,NA,0,NA
"5603","66787_2016-17",0,1,1,0,0,1,0,NA
"5604","66795_2016-17",0,0,0,NA,NA,0,0,NA
"5605","66803_2016-17",0,0,0,0,0,0,0,0
"5606","66829_2016-17",0,0,0,0,0,0,0,NA
"5607","66837_2016-17",0,0,0,NA,NA,0,0,NA
"5608","66845_2016-17",0,0,0,0,0,0,0,NA
"5609","66852_2016-17",0,0,0,0,0,0,0,NA
"5610","66886_2016-17",0,0,0,NA,NA,0,0,NA
"5611","66894_2016-17",9,17,26,0,0,5,17,NA
"5612","66910_2016-17",0,0,0,0,0,0,0,0
"5613","66928_2016-17",3,9,12,0,0,2,7,3
"5614","66944_2016-17",0,1,1,0,0,0,1,NA
"5615","66951_2016-17",0,1,1,0,0,1,0,0
"5616","66969_2016-17",0,0,0,0,0,0,0,NA
"5617","66977_2016-17",8,45,53,1,5,37,9,1
"5618","66985_2016-17",0,0,0,0,0,0,0,NA
"5619","66993_2016-17",2,6,8,0,0,5,3,0
"5620","67033_2016-17",12,63,75,1,5,59,9,1
"5621","67041_2016-17",NA,0,0,0,0,NA,0,0
"5622","67058_2016-17",6,29,35,0,0,26,7,2
"5623","67082_2016-17",27,106,133,0,31,63,29,NA
"5624","67090_2016-17",17,40,57,0,2,51,3,1
"5625","67116_2016-17",0,0,0,0,0,0,0,0
"5626","67124_2016-17",27,89,116,2,33,72,5,4
"5627","67157_2016-17",0,0,0,0,0,0,0,0
"5628","67173_2016-17",19,66,85,0,9,60,12,4
"5629","67181_2016-17",0,0,0,0,0,0,0,NA
